tick,aep_active,aep_hyperactive,alpha_protein_gut,tau_protein_gut,alpha_cleaved_gut,tau_cleaved_gut,alpha_oligomer_gut,tau_oligomer_gut,barrier_impermeability,microbiota_good_bacteria_class,microbiota_pathogenic_bacteria_class,resting_microglia,active_microglia,healthy_neuron,damaged_neuron,dead_neuron,cleaved_alpha_syn_brain,alpha_syn_oligomer_brain,cleaved_tau_brain,tau_oligomer_brain,cytokine_pro_inflammatory,cytokine_non_inflammatory
439,0,100,47,57,474,470,6,4,20,86059,7896,378,22,1997,3,0,0,1,3,0,81,91
440,0,100,46,56,476,472,6,4,20,27115,35253,376,24,1997,3,0,2,1,4,0,97,99
441,0,100,46,56,476,472,6,4,20,11203,57522,374,26,1997,3,0,2,1,7,0,106,116
442,0,100,46,56,476,472,6,4,20,8770,78271,367,33,1995,5,0,4,1,10,0,122,133
443,0,100,46,56,476,472,6,4,18,6831,101377,367,33,1993,7,0,11,1,10,0,139,149
444,0,100,46,55,476,474,6,4,18,12768,87805,366,34,1993,7,0,12,1,16,0,157,165
445,0,100,46,55,476,474,6,4,17,16455,74601,358,42,1991,9,0,18,1,19,0,185,179
446,0,100,46,55,476,474,6,4,17,20466,65469,355,45,1988,12,0,23,1,26,0,206,203
447,0,100,46,55,476,474,6,4,17,24443,53006,346,54,1985,15,0,31,1,33,0,233,230
448,0,100,46,55,476,474,6,4,17,32261,45617,336,64,1981,19,0,43,1,40,0,271,256
449,0,100,46,54,476,476,6,4,15,38871,38162,329,71,1973,27,0,58,1,52,0,315,283
450,0,100,46,53,476,478,6,4,15,44511,33577,324,76,1969,31,0,73,1,68,0,356,318
451,0,100,46,53,476,478,6,4,16,49128,29001,316,84,1959,41,0,96,1,86,0,403,355
452,0,100,46,53,464,477,9,4,16,53710,23570,310,90,1953,47,0,121,1,108,0,447,401
453,0,100,46,53,464,477,9,4,16,59360,21006,307,93,1947,53,0,147,1,135,0,500,441
454,0,100,46,53,464,477,9,4,16,63272,17923,300,100,1940,60,0,179,1,163,0,542,499
455,0,100,45,53,466,477,9,4,17,68467,15127,299,101,1927,73,0,217,1,198,0,590,552
456,0,100,45,53,466,477,9,4,17,73648,12986,293,107,1912,88,0,259,1,244,0,640,609
457,0,100,45,53,466,476,9,4,17,79412,11595,283,117,1893,107,0,315,1,295,0,701,665
458,0,100,45,53,466,476,9,4,17,85541,10216,272,128,1876,124,0,373,1,361,0,771,723
459,0,100,45,53,466,476,9,4,18,90665,8996,263,137,1863,137,0,439,1,432,0,842,789
460,0,100,45,53,466,476,8,4,18,98728,7912,258,142,1831,169,0,511,2,529,0,926,847
461,0,100,45,52,466,478,8,4,19,103570,6698,236,164,1802,198,0,615,2,623,0,1002,935
462,0,100,45,52,466,478,8,4,19,108487,5599,233,167,1766,234,0,717,2,755,0,1090,1014
463,0,100,44,52,468,478,8,4,19,114925,4898,221,179,1732,268,0,858,2,870,3,1163,1120
464,0,100,44,52,468,478,8,4,19,121409,3998,226,174,1702,298,0,999,4,1011,5,1251,1206
465,0,100,43,52,470,478,8,4,19,127740,3343,225,175,1678,322,0,1170,4,1157,6,1336,1296
466,0,100,43,52,470,478,8,4,19,132678,2731,219,181,1641,359,0,1337,5,1340,7,1419,1394
467,0,100,43,52,470,478,8,4,20,138511,2439,213,187,1599,401,0,1512,12,1487,16,1510,1490
468,0,100,43,52,470,478,8,4,20,39748,31466,225,175,1557,442,1,1726,14,1680,20,1587,1588
469,0,100,43,52,470,478,8,4,20,14270,56055,229,171,1519,480,1,1910,20,1914,24,1687,1659
470,0,100,43,52,470,478,8,4,20,8136,76375,227,173,1481,518,1,2131,33,2098,35,1766,1753
471,0,100,43,52,470,478,8,4,20,8282,90573,218,182,1437,562,1,2369,46,2312,41,1856,1845
472,0,100,43,52,470,478,8,4,20,6549,114378,214,186,1388,611,1,2455,95,2424,78,1940,1947
473,0,100,43,52,470,478,8,4,19,12575,100018,212,188,1359,640,1,2683,106,2653,95,2032,2043
474,0,100,42,52,472,478,8,4,19,17794,84123,211,189,1320,679,1,2900,126,2878,115,2118,2146
475,0,100,42,52,472,478,8,4,18,21189,71035,206,194,1271,728,1,3113,149,3129,139,2213,2245
476,0,100,42,52,472,478,8,4,18,27433,65896,209,191,1246,753,1,3292,176,3314,177,2306,2343
477,0,100,41,51,474,480,8,4,16,31675,58246,208,192,1218,781,1,3199,273,3150,275,2398,2443
478,0,100,39,50,478,482,8,4,16,38480,48054,209,191,1189,809,2,3395,303,3345,314,2499,2533
479,0,100,39,50,478,482,8,4,14,45144,40492,210,190,1166,831,3,3634,326,3502,356,2591,2631
480,0,100,39,49,478,484,8,4,14,49697,33573,211,189,1132,864,4,3766,371,3737,389,2685,2726
481,0,100,39,49,478,484,8,4,14,53905,28925,206,194,1102,893,5,3955,418,3842,448,2794,2811
482,0,100,39,49,478,484,8,4,14,60475,24880,210,190,1067,928,5,3531,581,3422,614,2880,2915
483,0,100,39,49,478,484,8,4,14,66232,20507,214,186,1047,947,6,3727,624,3665,634,2974,3007
484,0,100,39,49,478,484,8,4,14,71446,17417,207,193,1023,970,7,3864,674,3870,677,3073,3101
485,0,100,39,48,478,486,8,4,14,76984,15562,199,201,1002,990,8,4052,717,3988,726,3170,3205
486,0,100,38,48,476,486,9,4,14,81960,14171,199,201,974,1017,9,4150,781,4172,776,3275,3301
487,0,100,37,48,478,486,9,4,14,88736,11862,195,205,949,1042,9,3697,960,3596,971,3375,3406
488,0,100,37,48,478,486,9,4,14,92927,9613,197,203,917,1073,10,3891,1007,3811,998,3482,3502
489,0,100,37,48,478,486,9,4,14,98704,7807,199,201,895,1094,11,4044,1071,3984,1046,3586,3599
490,0,100,37,48,478,486,9,4,14,104806,6526,198,202,871,1115,14,4196,1114,4147,1100,3687,3700
491,0,100,37,48,478,486,9,4,15,110720,5630,205,195,851,1131,18,4297,1186,4269,1163,3788,3794
492,0,100,37,47,478,488,9,4,15,116367,4933,201,199,822,1158,20,3741,1396,3737,1370,3877,3904
493,0,100,37,47,478,488,9,4,16,122711,3927,193,207,800,1180,20,3956,1442,3918,1426,3987,4001
494,0,100,37,47,478,488,9,4,16,128099,3320,192,208,779,1198,23,4072,1495,4159,1462,3988,4002
495,0,100,37,47,478,488,9,4,16,133213,2916,188,212,763,1213,24,4247,1545,4297,1521,3989,4003
496,0,100,37,46,474,489,10,4,16,139587,2456,185,215,746,1228,26,4435,1590,4438,1586,3991,4003
497,0,100,37,46,474,489,10,4,17,148098,2073,188,212,732,1242,26,3905,1783,3901,1799,3991,4005
498,0,100,37,46,474,489,10,4,17,154138,1775,189,211,720,1254,26,4111,1830,4118,1837,3992,4006
499,0,100,36,46,476,489,10,4,18,157848,1505,192,208,709,1265,26,4275,1880,4298,1897,3993,4007
500,0,100,36,46,476,489,10,4,18,163154,1412,198,202,694,1279,27,4375,1933,4415,1969,3994,4008
