tick,aep_active,aep_hyperactive,alpha_protein_gut,tau_protein_gut,alpha_cleaved_gut,tau_cleaved_gut,alpha_oligomer_gut,tau_oligomer_gut,barrier_impermeability,microbiota_good_bacteria_class,microbiota_pathogenic_bacteria_class,resting_microglia,active_microglia,healthy_neuron,damaged_neuron,dead_neuron,cleaved_alpha_syn_brain,alpha_syn_oligomer_brain,cleaved_tau_brain,tau_oligomer_brain,cytokine_pro_inflammatory,cytokine_non_inflammatory
397,18,82,67,73,452,434,2,4,31,20977,63939,181,219,489,1441,70,4016,4488,3971,4599,4139,4123
398,18,82,67,72,452,436,2,4,31,5711,95366,183,217,489,1441,70,4203,4542,4140,4639,4140,4124
399,18,82,66,72,454,436,2,4,31,1593,128193,183,217,489,1441,70,4356,4590,4358,4673,4141,4125
400,18,82,65,72,456,436,2,4,31,432,161711,181,219,486,1444,70,4544,4623,4432,4731,4143,4125
401,17,83,65,72,456,436,2,4,30,154,194513,178,222,484,1446,70,4620,4687,4517,4801,4145,4125
402,17,83,64,70,458,440,2,4,30,88,225825,180,220,482,1448,70,3989,4905,3943,5007,4147,4125
403,17,83,64,69,458,442,2,4,30,66,260813,180,220,479,1451,70,4218,4934,4151,5033,4149,4125
404,17,83,64,68,458,444,2,4,30,53,293965,178,222,477,1452,71,4355,4978,4388,5062,4150,4126
405,16,84,63,67,460,446,2,4,29,274523,147,175,225,475,1454,71,4506,5013,4621,5092,4151,4127
406,16,84,63,66,460,448,2,4,29,333654,42,173,227,473,1455,72,4620,5053,4689,5162,4152,4128
407,16,84,62,65,458,446,3,5,29,329804,45,170,230,472,1456,72,4036,5251,3990,5395,4154,4128
408,16,84,62,65,458,446,3,5,29,339963,43,171,229,470,1458,72,4197,5289,4298,5412,4154,4130
409,16,84,62,65,458,446,3,5,29,355152,45,172,228,469,1459,72,4439,5315,4379,5475,4154,4132
410,16,84,62,65,458,446,3,5,29,361629,47,171,229,466,1462,72,4552,5368,4572,5500,4156,4132
411,16,84,61,65,460,446,3,5,30,346120,46,170,230,464,1464,72,4640,5428,4572,5573,4156,4134
412,16,84,61,64,456,448,4,5,30,82740,32650,170,230,462,1466,72,3924,5651,3989,5780,4157,4135
413,16,84,61,64,456,448,4,5,30,20787,65950,170,230,458,1469,73,4204,5663,4213,5807,4159,4135
414,16,84,61,63,456,450,4,5,30,5405,95659,169,231,458,1469,73,4333,5707,4437,5828,4160,4136
415,14,86,60,62,458,452,4,5,28,287018,87,168,232,454,1472,74,4549,5744,4565,5869,4161,4137
416,14,86,59,62,460,452,4,5,28,334851,38,168,232,453,1473,74,4541,5817,4721,5926,4162,4138
417,14,86,59,60,460,456,4,5,28,347634,54,169,231,453,1473,74,3945,6022,4046,6153,4163,4139
418,14,86,58,60,462,456,4,5,28,353181,38,171,229,449,1475,76,4204,6046,4240,6194,4164,4140
419,14,86,57,60,464,456,4,5,29,339202,42,173,227,448,1476,76,4363,6089,4373,6245,4164,4142
420,14,86,57,60,464,456,4,5,29,357847,44,175,225,447,1477,76,4522,6122,4570,6277,4165,4143
421,14,86,57,60,464,456,4,5,30,339842,53,177,223,446,1478,76,4565,6200,4637,6344,4166,4144
422,14,86,56,60,462,452,5,6,30,91483,34503,178,222,446,1478,76,3983,6399,4011,6569,4167,4145
423,14,86,54,58,466,456,5,6,30,24376,68296,178,222,445,1479,76,4176,6425,4287,6598,4168,4146
424,14,86,54,58,466,456,5,6,30,6463,99482,176,224,444,1480,76,4412,6460,4291,6671,4169,4147
425,13,87,54,57,466,458,5,6,29,1731,132140,177,223,442,1482,76,4427,6531,4486,6721,4171,4147
426,13,87,54,57,466,458,5,6,29,255625,93,176,224,438,1486,76,4572,6572,4605,6777,4173,4147
427,13,87,54,57,466,454,5,7,29,332433,50,176,224,438,1485,77,3951,6757,3955,7002,4173,4149
428,13,87,53,57,468,454,5,7,29,348765,50,175,225,436,1487,77,4234,6776,4217,7001,4174,4150
429,13,87,51,56,472,456,5,7,29,355718,39,174,226,434,1487,79,4440,6796,4333,7062,4175,4151
430,13,87,51,56,472,456,5,7,29,360965,53,175,225,434,1487,79,4637,6842,4492,7092,4177,4151
431,13,87,51,53,472,462,5,7,29,348908,49,175,225,431,1490,79,4744,6913,4602,7131,4179,4151
432,13,87,49,53,476,462,5,7,29,349831,47,174,226,428,1493,79,4099,7126,3997,7338,4179,4153
433,13,87,49,53,476,462,5,7,29,358177,47,174,226,427,1493,80,4256,7171,4159,7383,4179,4155
434,13,87,49,53,476,462,5,7,29,342818,40,174,226,427,1493,80,4446,7199,4366,7408,4180,4156
435,13,87,49,53,476,462,5,7,29,368110,49,176,224,427,1493,80,4636,7235,4448,7465,4181,4157
436,13,87,48,52,478,464,5,7,29,345994,44,176,224,427,1493,80,4698,7282,4597,7517,4182,4158
437,13,87,48,52,478,464,5,7,29,351787,39,177,223,426,1494,80,4001,7519,3966,7731,4183,4159
438,13,87,48,52,478,464,5,7,29,352310,45,177,223,426,1494,80,4208,7550,4226,7756,4183,4161
439,13,87,47,52,480,464,5,7,30,351161,52,176,224,424,1496,80,4383,7603,4386,7781,4184,4162
440,13,87,46,52,482,464,5,7,30,87384,34188,176,224,423,1497,80,4527,7664,4597,7788,4185,4163
441,13,87,45,52,484,464,5,7,30,20541,67561,175,225,423,1497,80,4658,7709,4733,7835,4187,4163
442,13,87,45,52,484,464,5,7,30,5111,99935,176,224,422,1498,80,4012,7921,4066,8050,4189,4163
443,13,87,45,51,484,466,5,7,30,1316,130409,177,223,422,1498,80,4242,7938,4277,8080,4190,4164
444,13,87,45,51,484,466,5,7,30,396,162217,178,222,419,1501,80,4357,7989,4440,8112,4191,4165
445,13,87,44,51,486,466,5,7,30,147,195038,179,221,419,1501,80,4524,8019,4566,8165,4192,4166
446,13,87,44,50,486,468,5,7,30,91,227409,179,221,419,1501,80,4670,8061,4704,8207,4192,4168
447,13,87,42,50,490,463,5,8,30,66,262373,180,220,418,1502,80,4001,8275,4080,8419,4192,4170
448,13,87,41,49,492,465,5,8,30,58,297103,182,218,417,1503,80,4224,8304,4242,8456,4193,4171
449,11,89,40,49,494,465,5,8,28,54,330380,181,219,417,1503,80,4472,8336,4393,8490,4193,4173
450,11,89,40,49,494,465,5,8,28,278834,195,180,220,416,1504,80,4544,8394,4577,8529,4194,4174
451,11,89,40,49,494,465,5,8,28,338448,47,181,219,416,1504,80,4677,8426,4732,8586,4195,4175
452,11,89,40,49,494,465,5,8,28,357913,40,182,218,414,1506,80,4099,8612,4054,8811,4197,4175
453,11,89,40,49,494,465,5,8,29,358131,44,183,217,414,1506,80,4308,8640,4304,8834,4197,4177
454,11,89,40,49,494,465,5,8,29,353192,54,182,218,414,1506,80,4433,8690,4437,8879,4199,4177
455,11,89,40,49,494,465,5,8,29,355455,44,183,217,414,1506,80,4562,8738,4558,8928,4199,4179
456,11,89,39,48,496,467,5,8,29,347601,44,185,215,413,1507,80,4623,8811,4616,8981,4200,4180
457,11,89,37,48,500,467,5,8,29,354293,40,184,216,413,1507,80,3979,9010,4017,9188,4201,4181
458,11,89,37,48,500,467,5,8,29,349213,48,184,216,413,1505,82,4294,9015,4130,9233,4202,4182
459,11,89,37,48,500,467,5,8,30,88611,34683,185,215,413,1505,82,4392,9067,4287,9282,4204,4182
460,11,89,37,48,500,467,5,8,30,24002,67427,185,215,413,1505,82,4466,9125,4487,9303,4205,4183
461,10,90,37,48,500,467,5,8,29,270157,75,185,215,413,1505,82,4555,9186,4564,9341,4206,4184
462,10,90,37,48,500,467,5,8,29,329395,41,185,215,411,1507,82,4021,9387,3980,9531,4207,4185
463,10,90,37,48,500,467,5,8,30,73810,36052,184,216,411,1507,82,4176,9423,4253,9546,4208,4186
464,10,90,37,47,500,469,5,8,30,18493,70475,185,215,410,1508,82,4331,9458,4455,9581,4208,4188
465,9,91,37,47,500,469,5,8,29,5481,103491,188,212,410,1508,82,4428,9507,4590,9620,4208,4190
466,9,91,35,47,500,469,6,8,29,269920,94,189,211,410,1508,82,4549,9557,4680,9669,4209,4191
467,9,91,35,46,500,471,6,8,29,325492,44,189,211,409,1509,82,4046,9746,4078,9861,4211,4191
468,9,91,35,46,500,471,6,8,29,347370,50,188,212,409,1509,82,4237,9775,4334,9892,4212,4192
469,9,91,35,46,500,471,6,8,29,353319,44,187,213,409,1507,84,4423,9798,4482,9937,4213,4193
470,9,91,35,46,500,471,6,8,29,353570,48,187,213,408,1507,85,4621,9821,4576,9994,4214,4194
471,9,91,35,46,500,471,6,8,29,354004,43,187,213,408,1507,85,4687,9887,4677,10035,4214,4196
472,9,91,35,46,500,471,6,8,29,349826,46,188,212,407,1508,85,3968,10127,3953,10267,4214,4198
473,9,91,35,46,500,471,6,8,30,83889,36522,187,213,407,1508,85,4192,10136,4215,10303,4215,4199
474,9,91,35,46,500,471,6,8,30,21271,69353,190,210,407,1508,85,4388,10160,4383,10334,4217,4199
475,9,91,34,45,502,473,6,8,30,5222,102440,190,210,407,1508,85,4548,10195,4503,10389,4219,4199
476,9,91,34,44,502,475,6,8,30,1462,134595,188,212,406,1509,85,4603,10257,4577,10453,4220,4200
477,8,92,34,43,502,477,6,8,29,424,168724,188,212,406,1509,85,4033,10457,3992,10639,4222,4200
478,8,92,34,43,502,477,6,8,29,259207,87,188,212,406,1509,85,4204,10488,4268,10651,4223,4201
479,8,92,34,43,502,477,6,8,30,315986,41,189,211,406,1509,85,4399,10513,4421,10691,4224,4202
480,8,92,34,43,502,477,6,8,30,74627,34646,188,212,406,1509,85,4524,10545,4531,10752,4226,4202
481,8,92,34,40,502,483,6,8,30,18343,68406,188,212,406,1509,85,4693,10565,4638,10812,4228,4202
482,8,92,34,38,494,479,8,10,30,4422,100616,188,212,405,1510,85,4022,10775,4026,11014,4229,4203
483,6,94,34,38,494,479,8,10,28,1259,134546,187,213,405,1510,85,4215,10796,4226,11045,4229,4205
484,6,94,34,38,494,479,8,10,28,257376,133,187,213,405,1509,86,4400,10843,4343,11072,4230,4206
485,6,94,33,38,496,479,8,10,29,333252,45,187,213,404,1510,86,4477,10897,4566,11092,4231,4207
486,6,94,33,38,496,479,8,10,29,343891,44,186,214,404,1509,87,4615,10920,4589,11163,4231,4209
487,6,94,32,38,498,479,8,10,29,342886,47,184,216,404,1509,87,3982,11112,4036,11365,4233,4209
488,6,94,32,38,498,479,8,10,29,352688,49,184,216,404,1509,87,4187,11132,4266,11392,4234,4210
489,6,94,31,38,500,479,8,10,29,360977,49,186,214,404,1508,88,4437,11152,4340,11435,4236,4210
490,6,94,31,38,500,479,8,10,29,361699,42,186,214,404,1507,89,4584,11183,4486,11463,4237,4211
491,6,94,31,37,500,477,8,11,30,86310,34442,186,214,403,1508,89,4673,11235,4641,11489,4238,4212
492,6,94,31,37,500,477,8,11,30,20734,65531,187,213,403,1508,89,4015,11447,4019,11681,4238,4214
493,6,94,31,37,500,477,8,11,30,5264,97302,185,215,403,1508,89,4249,11454,4227,11717,4239,4215
494,6,94,31,37,500,477,8,11,30,1287,127638,184,216,403,1508,89,4461,11463,4372,11757,4241,4215
495,6,94,31,36,500,479,8,11,30,424,160972,184,216,403,1507,90,4561,11491,4593,11779,4243,4215
496,6,94,31,35,500,481,8,11,30,159,193362,183,217,403,1506,91,4706,11540,4661,11819,4244,4216
497,6,94,30,35,498,481,9,11,30,92,228930,182,218,403,1506,91,4095,11735,3976,12028,4246,4216
498,6,94,29,35,500,481,9,11,30,70,263267,182,218,403,1506,91,4271,11764,4231,12043,4247,4217
499,6,94,29,35,500,481,9,11,30,58,298208,182,218,403,1506,91,4427,11791,4379,12078,4249,4217
500,6,94,29,35,500,481,9,11,30,52,331578,182,218,403,1506,91,4514,11830,4521,12115,4250,4218
