tick,aep_active,aep_hyperactive,alpha_protein_gut,tau_protein_gut,alpha_cleaved_gut,tau_cleaved_gut,alpha_oligomer_gut,tau_oligomer_gut,barrier_impermeability,microbiota_good_bacteria_class,microbiota_pathogenic_bacteria_class,resting_microglia,active_microglia,healthy_neuron,damaged_neuron,dead_neuron,cleaved_alpha_syn_brain,alpha_syn_oligomer_brain,cleaved_tau_brain,tau_oligomer_brain,cytokine_pro_inflammatory,cytokine_non_inflammatory
317,0,50,57,55,367,399,20,18,28,31553,13276,28,22,0,0,300,147,6,153,1,648,627
318,0,50,57,55,367,399,20,18,28,32698,12863,28,22,0,0,300,147,6,153,1,660,637
319,0,50,56,55,369,399,20,18,29,34289,12201,28,22,0,0,300,147,6,153,1,673,646
320,0,50,55,53,371,403,20,18,29,29331,12135,28,22,0,0,300,147,6,153,1,685,656
321,0,50,55,52,371,405,19,18,29,29417,12156,29,21,0,0,300,147,7,153,1,698,664
322,0,50,53,52,371,404,20,18,29,30103,11585,29,21,0,0,300,147,7,153,1,706,677
323,0,50,53,52,371,404,20,18,30,25158,12765,30,20,0,0,300,147,7,153,1,712,691
324,0,50,53,52,371,404,20,18,30,21763,14204,30,20,0,0,300,147,7,153,1,725,698
325,0,50,53,51,371,406,20,18,28,17755,15859,24,26,0,0,300,147,7,153,1,738,711
326,0,50,53,51,369,404,20,18,28,18837,15390,27,23,0,0,300,147,7,153,1,750,722
327,0,50,52,51,371,404,20,18,27,21519,14442,27,23,0,0,300,147,7,153,1,761,734
328,0,50,52,51,371,404,19,18,27,23423,13888,27,23,0,0,300,147,8,153,1,770,748
329,0,50,52,51,371,404,19,18,27,25790,13295,28,22,0,0,300,147,8,153,1,778,762
330,0,50,52,51,371,404,19,18,27,26636,12960,29,21,0,0,300,147,8,153,1,784,777
331,0,50,52,51,371,404,19,18,27,27068,12267,31,19,0,0,300,147,8,153,1,790,790
332,0,50,52,50,371,406,19,18,27,26620,11320,31,19,0,0,300,147,8,153,1,801,798
333,0,50,52,50,371,406,19,18,28,28279,10949,28,22,0,0,300,147,8,153,1,814,807
334,0,50,52,49,371,408,19,18,28,27577,10333,26,24,0,0,300,147,8,153,1,831,814
335,0,50,52,48,371,410,19,18,28,28853,10076,26,24,0,0,300,147,8,153,1,841,828
336,0,50,52,47,371,412,19,18,28,30233,9550,28,22,0,0,300,147,8,153,1,852,839
337,0,50,52,44,367,410,20,20,28,31495,9856,28,22,0,0,300,147,8,153,1,860,853
338,0,50,51,43,369,412,20,20,28,30484,9868,29,21,0,0,300,147,8,153,1,869,865
339,0,50,50,42,371,414,20,20,29,28382,9738,29,21,0,0,300,147,8,153,1,880,875
340,0,50,50,42,371,414,20,20,29,28836,9406,28,22,0,0,300,147,8,153,1,890,887
341,0,50,50,42,371,414,20,20,29,28912,8833,30,20,0,0,300,147,8,153,1,901,896
342,0,50,49,42,369,414,21,20,29,27127,8584,30,20,0,0,300,147,8,149,2,913,904
343,0,50,49,42,369,414,21,20,30,27587,8694,27,23,0,0,300,147,8,149,2,929,911
344,0,50,49,41,369,416,21,20,30,23735,10466,26,24,0,0,300,147,8,149,2,942,922
345,0,50,49,41,369,416,21,20,30,19766,11813,24,26,0,0,300,147,8,149,2,956,934
346,0,50,49,40,369,418,21,20,30,15785,13138,23,27,0,0,300,147,8,149,2,972,945
347,0,50,49,40,369,416,21,20,30,13332,14363,24,26,0,0,300,147,7,149,2,985,958
348,0,50,49,40,369,416,21,20,30,11580,15147,23,27,0,0,300,147,7,149,2,1001,969
349,0,50,48,39,371,418,21,20,28,9540,16717,20,30,0,0,300,147,7,149,2,1010,990
350,0,50,48,39,371,418,21,20,28,12811,15448,20,30,0,0,300,147,7,149,2,1029,1001
351,0,50,48,39,371,418,21,20,28,15125,14132,21,29,0,0,300,147,7,149,2,1044,1015
352,0,50,48,39,366,418,22,20,28,16796,13551,20,30,0,0,300,147,7,149,2,1061,1028
353,0,50,48,39,366,418,22,20,26,19647,12931,20,30,0,0,300,147,7,149,2,1081,1038
354,0,50,48,39,366,418,22,20,26,20869,13537,21,29,0,0,300,147,7,149,2,1093,1055
355,0,50,47,38,368,420,22,20,25,22018,13292,22,28,0,0,300,147,7,149,2,1106,1070
356,0,50,46,38,370,408,22,23,25,25052,12103,23,27,0,0,300,147,7,149,2,1125,1078
357,0,50,46,38,370,408,22,23,25,26791,12040,24,26,0,0,300,147,7,149,2,1135,1094
358,0,50,46,38,370,408,22,23,25,27335,11053,24,26,0,0,300,147,7,149,2,1146,1109
359,0,50,46,38,370,408,22,22,26,28003,11301,26,24,0,0,300,147,7,149,3,1160,1119
360,0,50,45,38,372,408,22,22,26,29424,10629,26,24,0,0,300,147,7,149,3,1174,1129
361,0,50,45,38,372,408,22,22,27,31509,10645,29,21,0,0,300,147,7,149,3,1183,1141
362,0,50,43,38,376,404,22,23,27,31408,10341,29,21,0,0,300,147,7,149,3,1199,1146
363,0,50,42,38,378,404,22,23,28,30903,11204,28,22,0,0,300,147,7,149,3,1214,1153
364,0,50,41,38,380,404,22,23,28,31703,10855,27,23,0,0,300,147,7,149,3,1223,1167
365,0,50,41,38,380,404,22,23,29,30401,11094,26,24,0,0,300,147,7,149,3,1239,1175
366,0,50,41,37,380,406,22,23,29,32004,11149,28,22,0,0,300,147,7,149,3,1253,1183
367,0,50,41,37,380,402,22,24,29,31151,10873,28,22,0,0,300,147,7,149,3,1263,1195
368,0,50,41,37,380,402,22,24,29,31576,10649,29,21,0,0,300,147,7,149,3,1275,1204
369,0,50,41,37,380,402,22,24,29,32465,10165,27,23,0,0,300,147,7,149,3,1286,1216
370,0,50,41,35,380,406,22,24,29,33047,9482,25,25,0,0,300,147,7,149,3,1299,1228
371,0,50,41,35,380,406,22,24,29,32865,9284,25,25,0,0,300,147,7,149,3,1307,1245
372,0,50,41,35,368,405,25,24,29,32250,9769,27,23,0,0,300,147,7,149,3,1318,1257
373,0,50,41,33,368,409,25,24,29,34308,9561,26,24,0,0,300,147,7,149,3,1333,1266
374,0,50,40,32,370,411,25,24,29,35517,10015,29,21,0,0,300,147,7,149,3,1344,1276
375,0,50,40,31,370,413,25,24,29,36758,9576,30,20,0,0,300,147,7,149,3,1355,1285
376,0,50,40,31,362,408,27,25,29,37422,9461,30,20,0,0,300,147,7,149,3,1367,1293
377,0,50,38,31,366,408,27,25,30,35449,9620,30,20,0,0,300,147,7,149,3,1382,1298
378,0,50,38,31,366,408,26,25,30,31464,11100,29,21,0,0,300,147,8,149,3,1395,1306
379,0,50,38,31,366,408,26,25,31,27929,12559,29,21,0,0,300,147,8,149,3,1406,1316
380,0,50,38,31,366,408,26,25,31,23930,14077,26,24,0,0,300,147,8,149,3,1418,1328
381,0,50,38,31,366,408,26,25,29,20837,15261,25,25,0,0,300,147,7,149,3,1433,1338
382,0,50,38,31,366,404,26,26,29,22542,15041,24,26,0,0,300,147,7,149,3,1447,1350
383,0,50,38,31,366,404,26,26,27,22812,14298,25,25,0,0,300,147,7,149,3,1461,1361
384,0,50,38,31,366,404,26,26,27,21307,14171,26,24,0,0,300,147,7,149,3,1471,1375
385,0,50,38,31,366,404,26,26,27,20482,13446,26,24,0,0,300,147,7,149,3,1487,1383
386,0,50,38,31,362,400,27,27,27,22908,13182,28,22,0,0,300,147,7,149,3,1498,1394
387,0,50,38,31,362,400,27,27,27,26080,12268,27,23,0,0,300,147,7,149,3,1509,1406
388,0,50,37,29,364,404,27,27,27,27659,11927,28,22,0,0,300,147,7,149,3,1520,1417
389,0,50,36,29,366,404,27,27,28,29707,11680,27,23,0,0,300,147,7,149,3,1533,1427
390,0,50,36,29,366,404,27,27,28,30352,11897,27,23,0,0,300,147,7,149,2,1544,1439
391,0,50,36,29,366,400,27,28,28,30638,11453,27,23,0,0,300,147,7,149,2,1557,1449
392,0,50,36,29,366,400,27,28,28,31349,11693,26,24,0,0,300,147,7,149,2,1566,1464
393,0,50,36,29,366,400,27,28,29,32844,11903,26,24,0,0,300,147,6,149,2,1575,1479
394,0,50,36,29,366,400,27,28,29,32487,11435,25,25,0,0,300,147,6,149,2,1591,1488
395,0,50,36,29,366,400,27,28,29,33626,10362,24,26,0,0,300,147,6,149,2,1607,1498
396,0,50,36,29,366,396,27,29,29,31595,10009,24,26,0,0,300,147,6,149,2,1620,1511
397,0,50,35,29,368,396,27,29,29,31112,9750,24,26,0,0,300,147,6,149,2,1633,1524
398,0,50,35,29,368,396,27,29,29,31429,9479,22,28,0,0,300,147,6,149,2,1647,1538
399,0,50,35,29,368,396,27,29,30,32921,9856,24,26,0,0,300,147,6,149,2,1659,1552
400,0,50,34,29,370,396,27,29,30,26207,11237,25,25,0,0,300,147,6,149,2,1670,1566
401,0,50,34,29,370,396,26,29,30,21763,12618,25,25,0,0,300,147,7,149,2,1685,1576
402,0,50,34,29,358,392,29,30,30,18645,13915,26,24,0,0,300,147,7,149,2,1696,1589
403,0,50,34,29,358,392,28,29,30,16131,15147,26,24,0,0,300,147,8,149,3,1709,1600
404,0,50,33,29,360,392,28,28,30,13673,16608,23,27,0,0,300,147,8,149,4,1722,1614
405,0,50,33,29,360,392,28,28,30,11327,18353,22,28,0,0,300,147,8,149,4,1735,1629
406,0,50,33,29,360,383,28,30,30,9928,20125,24,26,0,0,300,147,8,149,4,1751,1639
407,0,50,33,29,360,383,28,30,29,8500,21450,24,26,0,0,300,147,8,149,4,1766,1650
408,0,50,33,29,360,383,28,30,29,11790,19473,24,26,0,0,300,147,8,149,4,1778,1664
409,0,50,33,28,360,385,28,30,28,12298,18049,24,26,0,0,300,147,8,149,4,1793,1675
410,0,50,33,28,360,385,28,30,28,16261,16501,23,27,0,0,300,147,7,149,4,1809,1686
411,0,50,33,28,356,380,29,31,26,18439,15461,22,28,0,0,300,147,7,149,4,1821,1702
412,0,50,33,28,356,380,29,31,26,18263,14601,20,30,0,0,300,147,7,149,4,1832,1721
413,0,50,33,28,356,380,29,31,24,20367,13913,20,30,0,0,300,147,7,149,4,1850,1733
414,0,50,33,28,356,380,29,31,24,22702,13537,17,33,0,0,300,147,7,149,4,1866,1750
415,0,50,33,28,356,380,29,30,24,24202,12502,18,32,0,0,300,147,7,149,5,1886,1762
416,0,50,33,27,356,382,29,30,24,24773,12371,18,32,0,0,300,147,7,149,5,1902,1778
417,0,50,33,27,352,378,30,31,24,26653,11886,20,30,0,0,300,147,7,149,5,1912,1798
418,0,50,33,27,352,378,30,30,24,27235,10884,21,29,0,0,300,147,7,149,6,1927,1812
419,0,50,33,26,352,380,30,30,25,28894,9767,22,28,0,0,300,147,7,149,6,1943,1824
420,0,50,32,26,354,380,30,30,25,29380,10651,23,27,0,0,300,147,7,149,6,1960,1834
421,0,50,32,26,354,380,30,30,26,29969,10504,23,27,0,0,300,147,7,149,6,1973,1848
422,0,50,32,26,354,380,30,30,26,30954,10629,24,26,0,0,300,147,7,149,6,1987,1860
423,0,50,32,26,354,380,30,30,27,30703,11044,23,27,0,0,300,147,7,149,6,2001,1873
424,0,50,32,26,354,380,30,30,27,29054,10524,23,27,0,0,300,147,7,149,6,2011,1890
425,0,50,31,26,356,380,30,30,27,27523,10284,20,30,0,0,300,147,7,149,6,2026,1905
426,0,50,31,26,351,376,31,31,27,27968,10438,22,28,0,0,300,147,7,149,6,2037,1922
427,0,50,31,26,351,376,31,31,28,26646,9806,20,30,0,0,300,147,7,149,6,2050,1939
428,0,50,30,26,353,376,31,31,28,26389,9806,21,29,0,0,300,147,7,149,6,2063,1955
429,0,50,30,26,353,376,31,31,29,26625,9891,20,30,0,0,300,147,7,149,6,2078,1970
430,0,50,30,26,353,376,31,31,29,25982,8999,21,29,0,0,300,147,7,149,6,2095,1982
431,0,50,30,26,353,372,31,32,30,22378,10307,22,28,0,0,300,147,7,149,6,2112,1993
432,0,50,30,26,353,372,31,32,30,18490,11379,21,29,0,0,300,147,7,149,6,2126,2008
433,0,50,30,26,353,372,31,32,30,16397,12771,19,31,0,0,300,147,7,149,6,2136,2029
434,0,50,30,26,353,372,31,32,30,13208,13832,19,31,0,0,300,147,7,149,6,2151,2045
435,0,50,30,25,353,374,31,32,30,10725,15399,21,29,0,0,300,147,7,149,6,2166,2059
436,0,50,30,25,353,374,31,32,30,8765,17051,22,28,0,0,300,147,7,149,6,2180,2073
437,0,50,30,25,353,374,31,32,30,7161,18685,21,29,0,0,300,147,7,149,6,2190,2092
438,0,50,30,25,353,374,31,32,30,6080,19793,22,28,0,0,300,147,7,149,6,2200,2110
439,0,50,30,25,353,374,31,32,30,5037,21144,19,31,0,0,300,147,7,149,6,2216,2125
440,0,50,30,25,353,374,31,31,30,4452,22114,20,30,0,0,300,147,7,149,7,2230,2141
441,0,50,29,25,355,374,31,31,29,3942,23410,22,28,0,0,300,147,7,149,7,2245,2154
442,0,50,29,25,350,370,32,32,29,8223,20602,22,28,0,0,300,147,7,149,7,2261,2166
443,0,50,28,25,352,370,32,32,27,11500,19657,21,29,0,0,300,147,7,149,7,2276,2180
444,0,50,28,25,352,370,32,32,27,15511,19491,22,28,0,0,300,147,7,149,7,2290,2194
445,0,50,28,25,352,370,32,32,26,17874,18290,23,27,0,0,300,147,7,149,7,2305,2206
446,0,50,28,25,352,370,32,32,26,20679,18037,20,30,0,0,300,147,7,149,7,2320,2221
447,0,50,28,25,352,366,32,33,26,22519,17384,21,29,0,0,300,147,7,149,6,2334,2236
448,0,50,28,24,352,368,32,33,26,23561,16722,17,33,0,0,300,147,7,149,6,2344,2259
449,0,50,28,23,352,370,32,33,24,23845,15863,19,31,0,0,300,147,7,149,6,2359,2275
450,0,50,28,23,352,370,32,33,24,26744,15807,23,27,0,0,300,147,7,149,6,2369,2292
451,0,50,28,23,348,370,33,33,24,28816,15126,23,27,0,0,300,147,7,149,6,2381,2307
452,0,50,28,23,348,370,33,33,24,29786,14350,23,27,0,0,300,147,6,149,6,2394,2321
453,0,50,28,22,348,372,33,33,24,29464,13744,25,25,0,0,300,147,6,149,6,2408,2332
454,0,50,28,22,348,372,33,33,24,27154,12575,25,25,0,0,300,147,6,149,6,2419,2346
455,0,50,28,21,348,374,33,33,24,27308,12100,24,26,0,0,300,147,6,149,6,2433,2358
456,0,50,28,21,348,365,33,35,24,28908,11338,22,28,0,0,300,147,6,149,6,2443,2376
457,0,50,28,21,348,365,33,35,24,30194,11216,25,25,0,0,300,147,6,149,6,2455,2389
458,0,50,28,21,348,365,33,35,24,30593,10545,28,22,0,0,300,147,6,149,6,2464,2402
459,0,50,28,21,348,365,33,35,25,30317,10753,27,23,0,0,300,147,6,149,6,2475,2414
460,0,50,28,21,348,365,33,35,25,33439,10666,25,25,0,0,300,147,6,149,6,2489,2425
461,0,50,28,21,340,357,35,37,26,31898,11029,25,25,0,0,300,147,6,149,6,2502,2437
462,0,50,28,21,340,357,35,37,26,34371,11189,24,26,0,0,300,147,6,149,6,2518,2447
463,0,50,28,21,340,357,35,37,26,33932,11085,23,27,0,0,300,147,6,149,5,2534,2458
464,0,50,28,21,340,357,34,37,26,35055,11026,24,26,0,0,300,147,7,149,5,2548,2470
465,0,50,28,21,340,357,34,37,27,34181,10176,23,27,0,0,300,147,7,149,5,2563,2482
466,0,50,28,21,340,357,34,37,27,34914,10093,22,28,0,0,300,147,7,149,5,2578,2495
467,0,50,28,21,340,357,34,37,27,35256,9834,22,28,0,0,300,147,7,149,5,2590,2511
468,0,50,28,21,340,357,34,37,27,36876,9706,20,30,0,0,300,147,7,149,5,2609,2522
469,0,50,28,21,340,357,34,37,28,36498,9318,24,26,0,0,300,147,7,149,5,2623,2534
470,0,50,28,21,340,357,34,37,28,33640,9087,24,26,0,0,300,147,7,149,5,2631,2552
471,0,50,28,21,340,357,34,37,29,31528,9433,26,24,0,0,300,147,7,149,5,2646,2561
472,0,50,28,21,340,357,34,36,29,30983,9646,26,24,0,0,300,147,7,149,6,2657,2574
473,0,50,28,20,340,359,34,36,29,31732,9755,25,25,0,0,300,147,7,149,6,2669,2587
474,0,50,28,20,340,359,34,36,29,30840,10060,28,22,0,0,300,147,7,149,6,2676,2602
475,0,50,28,20,340,359,34,36,29,30562,9584,27,23,0,0,300,147,7,149,6,2688,2613
476,0,50,28,20,336,355,35,37,29,32124,9333,26,24,0,0,300,147,7,149,6,2700,2625
477,0,50,28,20,336,355,35,37,29,33578,9669,26,24,0,0,300,147,7,149,6,2711,2638
478,0,50,28,20,336,355,35,37,29,33714,9832,26,24,0,0,300,147,6,149,6,2722,2651
479,0,50,28,20,336,355,35,37,29,33894,9669,27,23,0,0,300,147,6,149,6,2732,2664
480,0,50,28,20,336,355,35,37,29,36032,9863,26,24,0,0,300,147,6,149,5,2745,2675
481,0,50,28,20,336,355,35,37,29,34514,10053,26,24,0,0,300,147,6,149,4,2754,2690
482,0,50,28,20,324,353,38,37,29,32806,9790,27,23,0,0,300,147,6,149,4,2768,2699
483,0,50,27,20,326,353,38,37,30,31859,9793,27,23,0,0,300,147,6,149,4,2776,2714
484,0,50,27,20,326,353,38,37,30,25788,11520,29,21,0,0,300,147,6,149,4,2784,2727
485,0,50,27,20,326,353,38,37,31,21579,12852,26,24,0,0,300,147,6,149,4,2800,2735
486,0,50,27,20,326,353,38,37,31,17479,14015,24,26,0,0,300,147,6,149,4,2817,2744
487,0,50,27,20,322,353,39,37,29,20443,13568,24,26,0,0,300,147,6,149,4,2829,2758
488,0,50,27,20,322,353,38,37,29,20777,14467,25,25,0,0,300,147,7,149,4,2840,2772
489,0,50,27,20,322,353,38,37,29,24358,14205,25,25,0,0,300,147,7,149,4,2852,2785
490,0,50,27,20,322,353,38,37,29,25095,13103,25,25,0,0,300,147,7,149,4,2862,2800
491,0,50,27,20,322,353,38,37,30,26202,11658,26,24,0,0,300,147,7,149,3,2872,2814
492,0,50,27,20,322,353,38,37,30,21485,13111,26,24,0,0,300,147,7,149,3,2888,2822
493,0,50,27,20,322,353,38,37,30,18105,13854,28,22,0,0,300,147,7,149,3,2898,2834
494,0,50,27,20,322,353,38,37,30,15045,15459,28,22,0,0,300,147,7,149,3,2908,2846
495,0,50,27,20,322,353,38,37,28,12702,17047,27,23,0,0,300,147,7,149,3,2924,2853
496,0,50,27,20,321,349,38,38,28,15106,16322,26,24,0,0,300,147,7,149,3,2939,2862
497,0,50,26,20,323,349,38,38,26,16455,15754,24,26,0,0,300,147,7,149,3,2951,2876
498,0,50,26,20,323,349,38,38,26,20084,15061,22,28,0,0,300,147,7,149,3,2964,2891
499,0,50,26,20,323,349,38,38,26,22472,14579,25,25,0,0,300,147,7,149,3,2975,2905
500,0,50,26,20,323,349,38,38,26,23394,13540,26,24,0,0,300,147,7,149,3,2987,2917
